"Method";"Mean_RD";"Nb_itt";"Coverage_rate";"MC_CR";"CI_width";"P_025_CIW";"P_975_CIW";"MC_CIW";"Bias_Mean";"MC_bias";"Bias_relative_Mean";"MC_RelativeBias";"Emp_SE";"ModSE";"RE_SE";"MC_RESE";"Scenario";"k";"m";"icc";"nb_cov_indiv";"nb_cov_clus";"Prevalence";"Convergence_rate"
"CL_UN";0,117119188251869;1000;92,4;0,00837997613361756;0,232702629238677;0,214728320490255;0,247372557952644;0,000273539411523052;0,0171191882518694;0,00192524542609558;17,1191882518694;0,0173076609573263;0,0608816060128341;0,0581658466357585;-4,46072230174592;2,13739272508255;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0932531881857792;1000;94;0,00750999334220744;0,216940574065396;0,198033712224172;0,233539621813356;0,000286821904124617;-0,00674681181422077;0,00176941336029006;-6,74681181422077;0,0190939863940254;0,0559537634084873;0,0541946623210941;-3,14384767035417;2,16685369712009;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0932644903657832;1000;94;0,00750999334220744;0,216922438070743;0,198042487381692;0,233454873407153;0,000287342213665982;-0,00673550963421679;0,00176935841646315;-6,7355096342168;0,0190907165124143;0,0559520259321233;0,0541903111529522;-3,1486166047112;2,16674700916406;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_GC_indv";0,102211511126136;1000;94,6;0,00714730718522718;0,223724146219174;0,201206233373451;0,241096446411183;0,000323385771678791;0,00221151112613602;0,00184238622199335;2,21151112613602;0,0180388071592901;0,058261367912116;0,0559615266724836;-3,94745492948535;2,14887566355857;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_GC_both";0,102731973960495;1000;94,6;0,00714730718522718;0,221544051909233;0,195127112765345;0,244431298258949;0,00039900557793202;0,00273197396049508;0,00185258641889401;2,73197396049508;0,0180539049197493;0,0585839264599987;0,0554480818657157;-5,35273885478491;2,11743722786348;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_GC_indep_indv";0,102229208046742;1000;93,4;0,00785136930732467;0,251009930698991;0,218495890607422;0,276502843976564;0,000466107720559942;0,00222920804674158;0,0020894201896723;2,22920804674159;0,0204507487325651;0,066073267885055;0,06282920329943;-4,90979890879406;2,1273472270984;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,102613067208561;1000;92,9;0,00812151463706124;0,246676267351955;0,210514729725107;0,283089340741946;0,000589907276544625;0,00261306720856055;0,00210610415803627;2,61306720856056;0,0205413607309838;0,0666008612894584;0,0618142150651993;-7,18706354780544;2,07640166249426;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0942752928088256;1000;93,4;0,00785136930732467;0,21548881939383;0,198363653253237;0,229902874492294;0,000254573794762175;-0,00572470719117437;0,00180480901031084;-5,72470719117437;0,0192295185289476;0,0570730721417658;0,053863492817566;-5,62363160726205;2,1113761545383;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0947070354150696;1000;93,5;0,0077958322198467;0,214705674134007;0,194103905313132;0,234067072495891;0,000327835840941464;-0,0052929645849304;0,00182645971864183;-5,2929645849304;0,0193579349049264;0,0577577276545848;0,053692783255713;-7,03792299998697;2,0797361097565;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,0980996273017476;1000;92,6;0,00827792244467173;0,210528128009604;0,191767956446924;0,226382148474587;0,000281765179590913;-0,00190037269825244;0,00183362035309464;-1,90037269825243;0,0187010777844992;0,0579841667982125;0,0537551736644246;-7,29335845853398;2,07402135869222;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,0977368081365622;1000;92,9;0,00812151463706124;0,213106522965633;0,196458489663673;0,227545469862117;0,000251542817452244;-0,00226319186343775;0,00182139745122982;-2,26319186343775;0,0186494881921606;0,0575976447031169;0,0544027289275041;-5,54695559528658;2,11309155372126;8;30;150;0,2;3;2;"0.5/0.4";100
"CL_UN";0,11507537167766;1000;94,3;0,00733150734842434;0,208166509906121;0,191046797527072;0,224124520735313;0,000274803277536914;0,01507537167766;0,00160643663377258;15,07537167766;0,0147521950434436;0,0507999867945512;0,0523263787184084;3,00470929260337;2,30440838215301;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0923759859360604;1000;96;0,00619677335393187;0,194875481207315;0,177338831694547;0,211376339201418;0,000283422176480238;-0,00762401406393955;0,00147511810213342;-7,62401406393955;0,0161497856781612;0,046647330204865;0,0489742306740789;4,98828219963434;2,34878462318303;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,092385698928845;1000;96;0,00619677335393187;0,194867856732427;0,177209566324005;0,211394420464562;0,000283559436339525;-0,00761430107115501;0,00147490537058179;-7,61430107115501;0,0161453900209646;0,0466406030425316;0,0489723686315085;4,99943276215911;2,34903408263985;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_GC_indv";0,100401257694261;1000;95,2;0,00675988165576884;0,199670425453956;0,183183180174296;0,214707107470934;0,000267165494957176;0,000401257694261264;0,00154458904791416;0,401257694261266;0,015384684157552;0,0488441944035969;0,0502019352108743;2,77973835755894;2,29937530806677;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_GC_both";0,100647971707746;1000;95,6;0,00648567652600714;0,199215013171729;0,180231450258824;0,218354254784135;0,000308708701525601;0,000647971707746334;0,00154479366686383;0,647971707746333;0,0153498519315684;0,0488506650229307;0,0501026906590236;2,56296538748291;2,29452586797735;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_GC_indep_indv";0,0985931974876091;1000;94,7;0,00708456067798138;0,221291839864437;0,198065600276707;0,24417939274723;0,000378827855079844;-0,00140680251239089;0,0017072341322376;-1,40680251239089;0,0173216618680623;0,0539874835705191;0,055669700759161;3,1159392462599;2,30689738650164;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,0986974304023665;1000;94,5;0,00720936890441875;0,218212579082873;0,192736112293172;0,24541119175186;0,000433094492385129;-0,00130256959763348;0,0017034978238879;-1,30256959763348;0,0172647184968551;0,0538693311262614;0,0549226290203329;1,95528303776917;2,28093167415683;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0922561001511986;1000;94,5;0,00720936890441875;0,193362199274832;0,177650001533608;0,209169887028239;0,000266161945558745;-0,0077438998488014;0,00151766852866187;-7,7438998488014;0,016632052141853;0,0479928928372806;0,0486087348928256;1,28319427968857;2,26589479434232;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TMLE_both";0,0924780495870334;1000;95,2;0,00675988165576884;0,192807397760459;0,174917265354997;0,211776553279071;0,000305310572520302;-0,00752195041296659;0,00151900747575508;-7,52195041296659;0,0165971076241415;0,0480352340620905;0,0484840693457159;0,934387626893307;2,25809149296207;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,0959188247023379;1000;94,6;0,00714730718522718;0,190475977664219;0,173284661587336;0,207072162085947;0,000277873559511072;-0,00408117529766206;0,0015361912776969;-4,08117529766206;0,016067502054757;0,0485786335920641;0,0486433310001587;0,133180790217136;2,24016689867851;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,0958930415702107;1000;94,8;0,00702111102319284;0,192375761773813;0,176957308800975;0,207781781328566;0,000263443902664522;-0,00410695842978932;0,00153033088502137;-4,10695842978932;0,0160115386854326;0,0483933117036877;0,0491223006477282;1,50638366827243;2,2708879701946;9;40;50;0,2;3;2;"0.5/0.4";100
"CL_UN";0,120729584705153;1000;95,4;0,00662449998113065;0,459586161021657;0,264064105631686;0,694476462351313;0,00350746189205133;0,0207295847051533;0,00317528539379615;20,7295847051533;0,0271062166767173;0,100411340654605;0,102508019830273;2,08809001254122;2,28404422390625;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0825797363912828;1000;95;0,00689202437604511;0,416817124748764;0,210597144200757;0,6719312380214;0,00369901312640115;-0,0174202636087172;0,00286986736170316;-17,4202636087172;0,0351870129160358;0,0907531744556026;0,088459174452844;-2,52773527374609;2,18075493574211;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0825527171765353;1000;95;0,00689202437604511;0,416274153587064;0,209131114587663;0,66897795123216;0,00370454688256415;-0,0174472828234647;0,00286717017493657;-17,4472828234647;0,0351673189110308;0,0906678819210296;0,08836202279319;-2,54319289144532;2,18040960196673;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_GC_indv";0,102538780815635;980;93,9795918367347;0,00759830473757958;0,427511563214871;0,21562400540117;0,632732211332748;0,00345049137582744;0,00253878081563506;0,00302573063894345;2,53878081563506;0,0295193124728755;0,0947203514639401;0,0974585481862033;2,89082196164105;2,32537882908265;10;5;25;0,05;3;2;"0.5/0.4";98
"CL_GC_both";0,105614667658847;894;90,6040268456376;0,00975833839460248;0,435022831735117;0,162193069829532;0,865179239783645;0,00622166485840957;0,00561466765884691;0,00355684117384112;5,61466765884692;0,0337299010939047;0,106348956306692;0,104565643339983;-1,67685046345594;2,32720102532281;10;5;25;0,05;3;2;"0.5/0.4";89,4
"CL_GC_indep_indv";0,102113145846085;1000;93,9;0,00756828910652864;0,435777000139169;0,22195403106064;0,704721521295487;0,00392951694385768;0,00211314584608535;0,00303103424156962;2,11314584608535;0,0296906236595937;0,0958497186932103;0,100154514950259;4,49119341792474;2,33785674005813;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,10506011876411;999;89,1891891891892;0,00982431994245533;0,426694537723547;0,175732255228794;0,954354796185474;0,00646521039933833;0,00506011876411026;0,00334722233947405;5,06011876411027;0,0319003045453808;0,105795526807537;0,104558979309972;-1,1688088663843;2,21314528091889;10;5;25;0,05;3;2;"0.5/0.4";99,9
"CL_TMLE_indv";0,099703713566426;1000;92,7;0,00822623850857729;0,392903522611835;0,226950486729815;0,591700047481729;0,00302375050593355;-0,000296286433574018;0,00302019577076164;-0,296286433574015;0,0302918529738694;0,0955069761521456;0,0876754963812603;-8,19990338549668;2,05381947343614;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_TMLE_both";0,100147737023554;1000;82,5;0,0120156148406979;0,319440411376661;0,142913346655044;0,540521083705154;0,00322719481126963;0,000147737023553851;0,00340149503017964;0,147737023553852;0,0339648039217762;0,107564717451108;0,0727081318888095;-32,4052220730672;1,51228078438363;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,10659343886573;1000;85,6;0,0111024321659716;0,352027937889109;0,161765771537948;0,577470529116814;0,00332364380347958;0,00659343886573019;0,00333661694377926;6,59343886573018;0,0313717070343337;0,105513092218524;0,0796546657190859;-24,5073155906416;1,68898586149087;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,105330390030033;1000;92,5;0,00832916562447884;0,394459219721316;0,220510153371248;0,60242434015792;0,00311109450797824;0,00533039003003255;0,00308737489477517;5,33039003003254;0,0293598163109972;0,0976313665831221;0,0881461598442785;-9,71532722607957;2,01991968876985;10;5;25;0,05;3;2;"0.5/0.4";100
"CL_UN";0,122683506442251;1000;93,1;0,00801492358042171;0,332038144566973;0,210589247126384;0,431567150399134;0,00183928015143882;0,0226835064422508;0,00235331114836474;22,6835064422508;0,0204805655497365;0,0744182327189902;0,0730893870772206;-1,78564525549467;2,1972608293002;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0860578173836963;1000;94,5;0,00720936890441875;0,299487701426736;0,166848652416575;0,422973283319039;0,00212980684121498;-0,0139421826163036;0,00208146553583044;-13,9421826163036;0,0245857784278669;0,0658217196436701;0,0627239538390567;-4,7062972851261;2,13192225256272;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0860399623052955;1000;94,5;0,00720936890441875;0,299193919566606;0,16652761185503;0,422896532042213;0,00213271284525223;-0,0139600376947045;0,00207960678590524;-13,9600376947045;0,0245704784990106;0,0657629408100271;0,0626695078887667;-4,70391512781718;2,13197561454702;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_GC_indv";0,103945331886755;996;95,1807228915663;0,00678634258509539;0,323977386777913;0,193508433154047;0,419029536720983;0,00182977634659104;0,00394533188675463;0,0022271190410096;3,94533188675463;0,0214623446799174;0,0702866913856115;0,0727355617800909;3,48411675980627;2,31980573799419;11;5;280;0,05;3;2;"0.5/0.4";99,6
"CL_GC_both";0,103753813641017;987;89,6656534954407;0,00968938008343043;0,304820060625729;0,125371593193681;0,614058734704572;0,00394023680547764;0,00375381364101726;0,00237751847583647;3,75381364101726;0,0229461602893781;0,0746934426814396;0,0727122820111943;-2,65238901719229;2,19238791494634;11;5;280;0,05;3;2;"0.5/0.4";98,7
"CL_GC_indep_indv";0,105114334163712;1000;92,2;0,00848033018225116;0,343406930413226;0,166725206389622;0,502022030240425;0,00271544270530738;0,00511433416371232;0,00240230983191643;5,11433416371233;0,0229114653914595;0,0759677071427217;0,0782372117352537;2,98745964290887;2,30408199797916;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,104106848829299;999;88,8888888888889;0,0099430526698374;0,309730662158122;0,0998019589573446;0,64972707172291;0,00478034385294451;0,00410684882929937;0,00251376386967482;4,10684882929938;0,0241809691564339;0,0794524372419755;0,0761630007245396;-4,14013292936225;2,14622156444501;11;5;280;0,05;3;2;"0.5/0.4";99,9
"CL_TMLE_indv";0,102520251572957;1000;92,7;0,00822623850857729;0,291184400900521;0,18260301720233;0,377121452528044;0,0016181386199988;0,00252025157295741;0,00222730675821809;2,52025157295741;0,0217401572713801;0,0704336240385513;0,0641026301221245;-8,98859600488763;2,03610927387738;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_TMLE_both";0,103507544590406;1000;82,6;0,0119884944842962;0,234139191237467;0,109099846320016;0,375286279876156;0,00220692721076636;0,00350754459040572;0,00240108316125169;3,50754459040572;0,0232237095757255;0,0759289164103269;0,0529723373415709;-30,2343035487252;1,56080877056651;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,106539727858095;1000;87,1;0,0105999528300837;0,258705959810919;0,121253450672328;0,364021261221243;0,00202211346903587;0,00653972785809454;0,00236295874287797;6,53972785809455;0,022275435001346;0,0747233164450255;0,0577804302892184;-22,6741624460312;1,72994022811703;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,10522207525129;1000;92,4;0,00837997613361756;0,293323534960646;0,182494636339534;0,381222590696338;0,00164514394735605;0,00522207525128997;0,00224795929794345;5,22207525128997;0,0214277426378637;0,0710867146885437;0,0645915525419937;-9,13695642710127;2,03279061712021;11;5;280;0,05;3;2;"0.5/0.4";100
"CL_UN";0,118953462873851;1000;94,9;0,00695693898205238;0,353271491414247;0,242475586348772;0,473122296384175;0,00186373320616959;0,0189534628738508;0,00266871218385235;18,9534628738508;0,0232225161667998;0,0843920892041546;0,0852361697962284;1,00018923578475;2,25960166299758;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0887955563917456;1000;95,2;0,00675988165576884;0,327502273774661;0,217460460419046;0,457353406410757;0,00190741079903629;-0,0112044436082544;0,00244670010985293;-11,2044436082544;0,0277814040599141;0,0773714509851946;0,0785424190098282;1,51343681645277;2,27108323182832;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0887860726500982;1000;95,3;0,00669260786241059;0,327377549520817;0,217149561902083;0,457465444172148;0,00190614562806746;-0,0112139273499018;0,00244685427280446;-11,2139273499018;0,0277864283509912;0,077376326045771;0,0785117802984086;1,46744399826613;2,27005419263218;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_GC_indv";0,100816356632871;996;94,0763052208835;0,00748008948894342;0,317222633741102;0,208046364815636;0,421697380951888;0,00174647949705324;0,00081635663287147;0,00241049081887859;0,816356632871471;0,0239111202244498;0,0760738070819805;0,076915196168418;1,10601679962035;2,26650241751379;12;10;15;0,05;3;2;"0.5/0.4";99,6
"CL_GC_both";0,102324920255548;980;93,1632653061224;0,0080618307544627;0,316173483854806;0,186238945259468;0,483174796096232;0,00245243299051995;0,00232492025554819;0,00258116138270192;2,32492025554819;0,0252360906891834;0,0808031323766638;0,0777229013446775;-3,81201933809679;2,17384145541497;12;10;15;0,05;3;2;"0.5/0.4";98
"CL_GC_indep_indv";0,100691732761476;1000;93,9;0,00756828910652864;0,323063381474599;0,21246600229294;0,445497745943706;0,00196781986605842;0,000691732761475897;0,00244881616959811;0,691732761475898;0,0243209174674009;0,0774383666697919;0,0785934673041136;1,49163868505551;2,27059922993745;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,101810067426731;1000;92,1;0,00852988862764339;0,3183375080553;0,190262115940774;0,498787564494213;0,00265762664513219;0,00181006742673088;0,00259521485982233;1,81006742673088;0,0254971810133699;0,0820678997455317;0,0786501906077246;-4,16448958533654;2,14411584013902;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0989330475110465;1000;93,6;0,0077397674383666;0,3165347831955;0,218163787090267;0,426151168657832;0,00169013930999114;-0,00106695248895343;0,00257015739104031;-1,06695248895343;0,0259809479800959;0,0812755130080342;0,0763976175850726;-6,00167903274806;2,10294474884429;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TMLE_both";0,10075906252092;1000;89,2;0,00981509042240569;0,296555882973102;0,188663742157438;0,435442243466358;0,00194886597186498;0,000759062520919632;0,00275991045667242;0,759062520919635;0,0273922411088445;0,0872760318120031;0,0720839636888108;-17,4069189533236;1,84779226846351;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_Balzer";0,105579944929776;1000;90,6;0,00922843432007835;0,304127543101719;0,198775386519446;0,427485290074181;0,00182681196939943;0,00557994492977601;0,00273272328598622;5,57994492977601;0,0259431145677676;0,0864162979869613;0,0736724430876935;-14,7470502626607;1,90729528249504;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_TMLE_APS_indv_Balzer";0,104347643281249;1000;93,3;0,00790638982089803;0,319793420238389;0,218132145633241;0,435223859980501;0,00174539916937557;0,00434764328124885;0,00260668567963867;4,34764328124885;0,0250186238228429;0,0824306389180219;0,0772320130882767;-6,30666691169937;2,09612362538635;12;10;15;0,05;3;2;"0.5/0.4";100
"CL_UN";0,118562663824124;1000;93,3;0,00790638982089803;0,220556406565515;0,176435524562307;0,256949631277489;0,000681726169488387;0,0185626638241242;0,00163899965874306;18,5626638241242;0,0150197284707748;0,0518297200586676;0,0527402816149006;1,75683286578106;2,27649353725548;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_TSP_Gauss";0,0883795477711002;1000;94,9;0,00695693898205238;0,199719905274554;0,145183014230919;0,244479487047297;0,000786375601252873;-0,0116204522288998;0,00148695028080717;-11,6204522288998;0,0172216164950263;0,0470214965477762;0,0474692311769826;0,95219136369149;2,25849271495902;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_TSP_Bin";0,0883880086805646;1000;94,9;0,00695693898205238;0,199666898510424;0,145183952344611;0,244655100781114;0,000787359864632995;-0,0116119913194354;0,00148659057211045;-11,6119913194354;0,0172154958377495;0,0470101215600181;0,0474577317008559;0,952156952553951;2,2584919523147;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_GC_indv";0,100655063826125;1000;96,6;0,00573096850453743;0,213004996664622;0,171130541271976;0,253275507556718;0,000674186936000467;0,000655063826124555;0,00154924707563577;0,655063826124554;0,0153930409515601;0,048991494173642;0,051138499312335;4,38240387419777;2,33523241902377;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_GC_both";0,100138814434125;1000;93,8;0,00762600813007697;0,208062285130593;0,134743139668953;0,286742463342037;0,00115543228935101;0,000138814434125289;0,00160639281474441;0,13881443412529;0,0160417201285273;0,0507986011152125;0,0504635852812448;-0,659498148793269;2,22244191849891;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_GC_indep_indv";0,101525135672301;1000;94,2;0,00739161687318817;0,232696710789229;0,160563841044352;0,293502710626246;0,00101589816260107;0,00152513567230136;0,00168268376439981;1,52513567230136;0,0165810833737689;0,0532111327728954;0,0561153682135496;5,45794702971172;2,35929872188166;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_GC_indep_both";0,100680526708509;1000;91;0,00904986187739901;0,218918678982704;0,129198903346024;0,324973355177348;0,00151847296928591;0,0006805267085089;0,00175119045177764;0,6805267085089;0,0173948694248383;0,0553775044435659;0,0535392606425268;-3,31947750175777;2,16294048832272;13;10;200;0,05;3;2;"0.5/0.4";100
"CL_TMLE_indv";0,0985362678007818;1000;95,7;0,00641490451994416;0,199729131817546;0,160281513578344;0,236908810063853;0,000631226279372305;-0,0014637321992182;0,00154515119533823;-1,4637321992182;0,0156878772750563;0,0488619710660054;0,0477702467138446;-2,23430272734206;2,18720362305443;13;10;200;0,05;3;2;"0.5/0.4";100
